id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,cleaned_text
1460356644261482497,1460157641138016256,2021-11-16 05:18:50 Ulaanbaatar Standard Time,2021-11-16,05:18:50,800,3016483952,silentvoice_13,justice,,@maeannelosbanos @SAPBongGo @News5PH @onenewsph Ang sweet naman ni Bong Go. Grabe naman yong love nila sa isat-isa,tl,[],[],[],0,0,0,[],[],https://twitter.com/SilentVoice_13/status/1460356644261482497,False,,0,,,,,,,,"[{'screen_name': 'maeannelosbanos', 'name': 'marie ann los banos', 'id': '38383235'}, {'screen_name': 'SAPBongGo', 'name': 'Bong Go', 'id': '1017117269975916544'}, {'screen_name': 'News5PH', 'name': 'News5', 'id': '133152120'}, {'screen_name': 'onenewsph', 'name': 'ONE News PH', 'id': '991544173160419329'}]",,,,,Ang sweet naman ni Bong Go Grabe naman yong love nila sa isatisa
1460354320902373393,1460353476660117506,2021-11-16 05:09:36 Ulaanbaatar Standard Time,2021-11-16,05:09:36,800,391347593,5440orfight1,5440orfight,,"@craigcharley2 @espn Put the bong away, wipe the potato chips off your shirt and go clean your room.",en,[],[],[],0,0,0,[],[],https://twitter.com/5440orfight1/status/1460354320902373393,False,,0,,,,,,,,"[{'screen_name': 'craigcharley2', 'name': 'craig charley', 'id': '809943503031693312'}, {'screen_name': 'espn', 'name': 'ESPN', 'id': '2557521'}]",,,,,Put the bong away wipe the potato chips off your shirt and go clean your room
1460353106512908291,1460345702094094340,2021-11-16 05:04:47 Ulaanbaatar Standard Time,2021-11-16,05:04:47,800,1471947782,boocles42,Chris Boocles🙂,,"@craigy_gordon @MetroUK and cannabis 🤣 Because all these young super fit athletes just can't wait to smoke a bong or two before kickoff. This is how stupid they think we are. I've heard most health professionals go their entire career without seeing a child stroke, so why the warning posters on buses?",en,[],[],[],1,0,1,[],[],https://twitter.com/boocles42/status/1460353106512908291,False,,0,,,,,,,,"[{'screen_name': 'craigy_gordon', 'name': 'Craig Gordon 🤷🏻\u200d♂️', 'id': '2983991544'}, {'screen_name': 'MetroUK', 'name': 'Metro', 'id': '138749160'}]",,,,,and cannabis  Because all these young super fit athletes just cant wait to smoke a bong or two before kickoff This is how stupid they think we are Ive heard most health professionals go their entire career without seeing a child stroke so why the warning posters on buses
1460352247003500544,1460347313692590081,2021-11-16 05:01:22 Ulaanbaatar Standard Time,2021-11-16,05:01:22,800,4886229492,kinnxdy,Kinnxdy,,@FVicks_ let’s go brotha!  big bong rip too that,en,[],[],[],1,0,1,[],[],https://twitter.com/Kinnxdy/status/1460352247003500544,False,,0,,,,,,,,"[{'screen_name': 'FVicks_', 'name': 'J4L Vicks', 'id': '1684511300'}]",,,,,lets go brotha  big bong rip too that
1460350388314390534,1460175792894144516,2021-11-16 04:53:59 Ulaanbaatar Standard Time,2021-11-16,04:53:59,800,1290631441311625223,niejunihao,nieju,,@greencross123 @kalakumag Bonggo bravo yan may free pang malas at sakit,tl,[],[],[],0,0,1,[],[],https://twitter.com/niejunihao/status/1460350388314390534,False,,0,,,,,,,,"[{'screen_name': 'greencross123', 'name': 'jscornelsky', 'id': '48322065'}, {'screen_name': 'kalakumag', 'name': 'Emong Canton', 'id': '351167545'}]",,,,,Bonggo bravo yan may free pang malas at sakit
1460350310338105345,1460166087174410241,2021-11-16 04:53:40 Ulaanbaatar Standard Time,2021-11-16,04:53:40,800,865968163,lunasolanaa23,TOO UNWELL 🧣,,"@PhilstarNews Former aide nga ba? Isipin niyo pag nanalo si Bong Go, presidente natin, alalay ng senador? Weh",tl,[],[],[],0,0,0,[],[],https://twitter.com/lunasolanaa23/status/1460350310338105345,False,,0,,,,,,,,"[{'screen_name': 'PhilstarNews', 'name': 'Philstar.com', 'id': '55118669'}]",,,,,Former aide nga ba Isipin niyo pag nanalo si Bong Go presidente natin alalay ng senador Weh
1460346596172783616,1460202115561832448,2021-11-16 04:38:55 Ulaanbaatar Standard Time,2021-11-16,04:38:55,800,1282422863950016512,guzman_maripi,Maripi De Guzman,,@TheDoctorLuck I really dont care what they say about PRRD&amp;Bong Go.They are politicians&amp;they play the chess game.PRRD is a strategist&amp; he will not just let things go&amp;make it easy for the opposition to play politics.The Senate murdered his NTF-ELCAC&amp;the BuildBuildBuild budget.He will fight back!,en,[],[],[],0,0,4,[],[],https://twitter.com/guzman_maripi/status/1460346596172783616,False,,0,,,,,,,,"[{'screen_name': 'TheDoctorLuck', 'name': 'Doctor Luck #SaraALL2022', 'id': '1895410482'}]",,,,,I really dont care what they say about PRRD GoThey are politicians play the chess gamePRRD is a strategist he will not just let things go it easy for the opposition to play politicsThe Senate murdered his NTFELCAC BuildBuildBuild budgetHe will fight back
1460346243427627012,1460346243427627012,2021-11-16 04:37:31 Ulaanbaatar Standard Time,2021-11-16,04:37:31,800,33448668,pinkjenn24,KLAV❤️미유,,"Dear @taylorswift13 before you go to tour, can we also have a fanlight bongs??? Hahahhhahhah",en,"[{'screen_name': 'taylorswift13', 'name': 'taylor swift', 'id': '17919972'}]",[],[],0,0,0,[],[],https://twitter.com/pinkjenn24/status/1460346243427627012,False,,0,,,,,,,,[],,,,,Dear  before you go to tour can we also have a fanlight bongs Hahahhhahhah
1460345698314952705,1460287471275577349,2021-11-16 04:35:21 Ulaanbaatar Standard Time,2021-11-16,04:35:21,800,905357229380874240,yvonne95072410,Yvonne,,@KingNginamo1 @junepineda8 Si bong go taga trabaho niya.,tl,[],[],[],0,0,3,[],[],https://twitter.com/Yvonne95072410/status/1460345698314952705,False,,0,,,,,,,,"[{'screen_name': 'KingNginamo1', 'name': 'King', 'id': '1253235380544892934'}, {'screen_name': 'junepineda8', 'name': 'june pineda', 'id': '1107831770001477632'}]",,,,,Si bong go taga trabaho niya
1460339456884367363,1460312031593058306,2021-11-16 04:10:32 Ulaanbaatar Standard Time,2021-11-16,04:10:32,800,1085980607081963520,kingofspades88,King Imperial,,"@orochiherman @ParladeJr I hope ganun nga pero that’s strange. But looks Bong Go doesn’t like it, the fact that Banat By was defending Bong Go against him proves that it isn’t. Napahiya siya doon sa statement niya na someone is controlling him, he’s like saying na madaling mauto ang president w/c isn’t",en,[],[],[],1,0,0,[],[],https://twitter.com/kingofspades88/status/1460339456884367363,False,,0,,,,,,,,"[{'screen_name': 'orochiherman', 'name': 'Orochi Herman', 'id': '265428588'}, {'screen_name': 'ParladeJr', 'name': 'Antonio Jr Parlade', 'id': '1192814485767151617'}]",,,,,I hope ganun nga pero thats strange But looks Bong Go doesnt like it the fact that Banat By was defending Bong Go against him proves that it isnt Napahiya siya doon sa statement niya na someone is controlling him hes like saying na madaling mauto ang president wc isnt
1460339242668740608,1460339242668740608,2021-11-16 04:09:41 Ulaanbaatar Standard Time,2021-11-16,04:09:41,800,1323130753643769859,kidlat50934201,Kidlat,,Malaki ang galit ng taong nagsulsol kay Bong Go na tumakbong pagka presidente.  Ewan kung bakit kinagat naman ni BG.,tl,[],[],[],0,0,0,[],[],https://twitter.com/Kidlat50934201/status/1460339242668740608,False,,0,,,,,,,,[],,,,,Malaki ang galit ng taong nagsulsol kay Bong Go na tumakbong pagka presidente  Ewan kung bakit kinagat naman ni BG
1460331910291283969,1460158895482048514,2021-11-16 03:40:33 Ulaanbaatar Standard Time,2021-11-16,03:40:33,800,1362222704200327170,cendanarenee,Renee Cendaña,,@PinoyAkoBlog kawawa ang pilipinas pag Bonggo Sara PRRD and gma win their seats SCARED MUCH,tl,[],[],[],0,0,0,[],[],https://twitter.com/CendanaRenee/status/1460331910291283969,False,,0,,,,,,,,"[{'screen_name': 'PinoyAkoBlog', 'name': 'PinoyAkoBlog', 'id': '846375823535816706'}]",,,,,kawawa ang pilipinas pag Bonggo Sara PRRD and gma win their seats SCARED MUCH
1460331742439493633,1460331742439493633,2021-11-16 03:39:53 Ulaanbaatar Standard Time,2021-11-16,03:39:53,800,1436119539096317960,montymontana18,Monty Montana aka Roger L. Chemel,,@TiffanyDCross Something tells me you have a certificate of completion from Lower Pumpkin Patch County Community Collge. No worries. Wash out your bong and change your brand of weed. Let's go Brandon!!!,en,[],[],[],0,0,0,[],[],https://twitter.com/MontyMontana18/status/1460331742439493633,False,,0,,,,,,,,[],,,,,Something tells me you have a certificate of completion from Lower Pumpkin Patch County Community Collge No worries Wash out your bong and change your brand of weed Lets go Brandon
1460331681462865921,1460331681462865921,2021-11-16 03:39:39 Ulaanbaatar Standard Time,2021-11-16,03:39:39,800,1264961004145950741,bradben2020,brad leon,,"If Duterte is really serious about campaigning for Bong Go, how many DDS are going to follow him? Bong Go will cut BBMs numbers. Duterte is still popular.",en,[],[],[],0,0,0,[],[],https://twitter.com/BradBen2020/status/1460331681462865921,False,,0,,,,,,,,[],,,,,If Duterte is really serious about campaigning for Bong Go how many DDS are going to follow him Bong Go will cut BBMs numbers Duterte is still popular
1460329777563242497,1460173668466659330,2021-11-16 03:32:05 Ulaanbaatar Standard Time,2021-11-16,03:32:05,800,1362222704200327170,cendanarenee,Renee Cendaña,,@JoeyLedesma10 oh yes. with digong and gma controlling the budget digong can easily manipulate Sara and Bonggo and alter altogether our government. SCARY,en,[],[],[],1,0,3,[],[],https://twitter.com/CendanaRenee/status/1460329777563242497,False,,0,,,,,,,,"[{'screen_name': 'JoeyLedesma10', 'name': 'Joey Ledesma', 'id': '1272413618559004672'}]",,,,,oh yes with digong and gma controlling the budget digong can easily manipulate Sara and Bonggo and alter altogether our government SCARY
1460328392717393924,1459826639336923137,2021-11-16 03:26:35 Ulaanbaatar Standard Time,2021-11-16,03:26:35,800,1040708852830941185,gilbertsonney,Sonney Glaire Montreal,,@racjcruz @RodLon5 @ilda_talk Kaya nga po. Natalo si BBM noong 2016 ayan nililigawan nila si ma'am Sarah and hating sir Bong Go. How sad.,tl,[],[],[],0,0,0,[],[],https://twitter.com/GilbertSonney/status/1460328392717393924,False,,0,,,,,,,,"[{'screen_name': 'racjcruz', 'name': 'RACJ 🇵🇭🇨🇦', 'id': '124211717'}, {'screen_name': 'RodLon5', 'name': 'Rod Léon', 'id': '1350075453738913792'}, {'screen_name': 'ilda_talk', 'name': 'ilda', 'id': '444126896'}]",,,,,Kaya nga po Natalo si BBM noong 2016 ayan nililigawan nila si maam Sarah and hating sir Bong Go How sad
1460326544145100809,1460170362042601472,2021-11-16 03:19:14 Ulaanbaatar Standard Time,2021-11-16,03:19:14,800,219711475,ainting,arecio inting,,"@inquirerdotnet If this true, it is a very disturbing revelation of how the government was managed and manipulated by Bong Go. Sad",en,[],[],[],0,1,6,[],[],https://twitter.com/ainting/status/1460326544145100809,False,,0,,,,,,,,"[{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': '15448383'}]",,,,,If this true it is a very disturbing revelation of how the government was managed and manipulated by Bong Go Sad
1460324512260833281,1460324512260833281,2021-11-16 03:11:09 Ulaanbaatar Standard Time,2021-11-16,03:11:09,800,74886399,dzrhnews,DZRH NEWS,,Sen. @SAPBongGo inalmahan ang paratang ni retired General Parlade na kinokontrol niya ang mga desisyon ni Pangulong Duterte #BalitangPromdi #DZRHNationwide,tl,"[{'screen_name': 'sapbonggo', 'name': 'bong go', 'id': '1017117269975916544'}]",[],[],0,0,0,"['balitangpromdi', 'dzrhnationwide']",[],https://twitter.com/dzrhnews/status/1460324512260833281,False,,0,,,,,,,,[],,,,,Sen  inalmahan ang paratang ni retired General Parlade na kinokontrol niya ang mga desisyon ni Pangulong Duterte
1460323532651565057,1460296591735201803,2021-11-16 03:07:16 Ulaanbaatar Standard Time,2021-11-16,03:07:16,800,2268039134,minecraft_woman,Evil Kobold,,@WuffFluff You have to go back for Rick and morty bong,en,[],[],[],1,0,1,[],[],https://twitter.com/minecraft_woman/status/1460323532651565057,False,,0,,,,,,,,"[{'screen_name': 'WuffFluff', 'name': 'Why is He Doing the Micheal Cera', 'id': '3977115374'}]",,,,,You have to go back for Rick and morty bong
1460323482542112771,1460222023892754432,2021-11-16 03:07:04 Ulaanbaatar Standard Time,2021-11-16,03:07:04,800,1232196727,solis_tom,When We Succeed DU30 👊👊👊,,@carm68lu Bong Go for president,en,[],[],[],0,0,0,[],[],https://twitter.com/solis_tom/status/1460323482542112771,False,,0,,,,,,,,"[{'screen_name': 'carm68lu', 'name': 'Carm68Lu', 'id': '811494664259981312'}]",,,,,Bong Go for president
1460323291176992768,1460323291176992768,2021-11-16 03:06:18 Ulaanbaatar Standard Time,2021-11-16,03:06:18,800,1087329783648677888,williamperez973,#LeniIsMyPresident,,"So,.katawa tawa ang PDP. E si Duterte tumakbo sa ibang partido, iniwan Ang PDP. Si Bong Go man ay gayun din.  Tsk tsk. Ginawang katatawanan at kahiya hiya.",tl,[],[],[],0,0,5,[],[],https://twitter.com/williamperez973/status/1460323291176992768,False,,0,,,,,,,,[],,,,,Sokatawa tawa ang PDP E si Duterte tumakbo sa ibang partido iniwan Ang PDP Si Bong Go man ay gayun din  Tsk tsk Ginawang katatawanan at kahiya hiya
1460321539140636675,1460028106995994624,2021-11-16 02:59:21 Ulaanbaatar Standard Time,2021-11-16,02:59:21,800,1451982086630363136,rahulji656,Rahul Arora,,@Bong_Rosagulla Go for manforce litchi flavour,en,[],[],[],0,0,0,[],[],https://twitter.com/Rahulji656/status/1460321539140636675,False,,0,,,,,,,,"[{'screen_name': 'Bong_Rosagulla', 'name': 'Ƚåβåñÿå ğåñğɥȽÿ', 'id': '905155060350324736'}]",,,,,Go for manforce litchi flavour
1460321461852422153,1460315286377222151,2021-11-16 02:59:02 Ulaanbaatar Standard Time,2021-11-16,02:59:02,800,1025194669062463488,gervaiseliam,LiamGervaise,,@notSuspic0us ur banned from buying bongs now go get a pipe loser,en,[],[],[],1,0,1,[],[],https://twitter.com/GervaiseLiam/status/1460321461852422153,False,,0,,,,,,,,"[{'screen_name': 'notSuspic0us', 'name': 'notSuspic0us', 'id': '1362844534468718593'}]",,,,,ur banned from buying bongs now go get a pipe loser
1460319190846373890,1460199141292658688,2021-11-16 02:50:01 Ulaanbaatar Standard Time,2021-11-16,02:50:01,800,1340966761793916928,mikaela_mayc,🍃❤💚MITCH✌👊🍃,,"@jsubdnugvj @uNicohijo916 Supporter iyan ni Bong Go si Hopia😂😂😂  Cece aka Mama Hopia, ang Fake DDS",tl,[],[],[],0,0,2,[],[],https://twitter.com/Mikaela_Mayc/status/1460319190846373890,False,,0,,,,,,,,"[{'screen_name': 'jsubdnugvj', 'name': 'Pilosopong Tasyo', 'id': '1194214975507578880'}, {'screen_name': 'uNicohijo916', 'name': 'アロナックス・ノーチラス (Macky Kimura)', 'id': '187595586'}]",,,,,Supporter iyan ni Bong Go si Hopia  Cece aka Mama Hopia ang Fake DDS
1460316287289155586,1459756108118052869,2021-11-16 02:38:28 Ulaanbaatar Standard Time,2021-11-16,02:38:28,800,292917253,filipinaatheist,Filipina Atheist™,,"@earthwizard1 JUST IN: Bong Go on what position PRRD will run in the upcoming elex: ""Ayaw ko din VP file nya. Ayaw ko magka sakitan pa. Tama na ako ang nasaktan.”  Yan ang tunay na pang MMK. Oh baka maiyaccc ka pa dyan 🤧  #batteredwifesikuyabonggo #martyr",tl,[],[],[],0,0,0,"['batteredwifesikuyabonggo', 'martyr']",[],https://twitter.com/FilipinaAtheist/status/1460316287289155586,False,,0,,,,,,,,"[{'screen_name': 'earthwizard1', 'name': 'hihihi', 'id': '1092468515364196357'}]",,,,,JUST IN Bong Go on what position PRRD will run in the upcoming elex Ayaw ko din VP file nya Ayaw ko magka sakitan pa Tama na ako ang nasaktan  Yan ang tunay na pang MMK Oh baka maiyaccc ka pa dyan
1460315361044168708,1460275933697699841,2021-11-16 02:34:48 Ulaanbaatar Standard Time,2021-11-16,02:34:48,800,354918017,wiiillliiaamm,Mark De Jesus,,"@ANCALERTS Sabi Bong Go, sabihin daw ni Duterte na hindi siya kontrolado ni Bong Go.",tl,[],[],[],0,0,1,[],[],https://twitter.com/wiiillliiaamm/status/1460315361044168708,False,,0,,,,,,,,"[{'screen_name': 'ANCALERTS', 'name': 'ABS-CBN News Channel', 'id': '44728980'}]",,,,,Sabi Bong Go sabihin daw ni Duterte na hindi siya kontrolado ni Bong Go
1460315178013270020,1460314382278221835,2021-11-16 02:34:04 Ulaanbaatar Standard Time,2021-11-16,02:34:04,800,764064686308458496,twin_combo,Mmantsha Monageng🙏🌈,,@bongs_esc What I get about the Zimbabwe people they are blaming everyone but not taking any responsibility. No one is speaking about how Zimbabwe people are killing our people. They can go to hell,en,[],[],[],1,0,1,[],[],https://twitter.com/TWIN_Combo/status/1460315178013270020,False,,0,,,,,,,,"[{'screen_name': 'bongs_esc', 'name': 'bongs escudero', 'id': '1248790353118887943'}]",,,,,What I get about the Zimbabwe people they are blaming everyone but not taking any responsibility No one is speaking about how Zimbabwe people are killing our people They can go to hell
1460313477868838916,1459756108118052869,2021-11-16 02:27:19 Ulaanbaatar Standard Time,2021-11-16,02:27:19,800,292917253,filipinaatheist,Filipina Atheist™,,@earthwizard1 Dapat lang sa mga tulad mo na birahin. Mahiya ka man lang sa tunay na mama mo. Oh pareho kang wala ng hiya at mama kaya ka  ganyan?  Iyacc ni Sara without H at first lady Bong Go ang pang MMK 😅   Mga tanong ko bakit hindi mo masagot?  #GisingBagoBangungutin #panatikoObayadOboth,tl,[],[],[],3,0,0,"['gisingbagobangungutin', 'panatikoobayadoboth']",[],https://twitter.com/FilipinaAtheist/status/1460313477868838916,False,,0,,,,,,,,"[{'screen_name': 'earthwizard1', 'name': 'hihihi', 'id': '1092468515364196357'}]",,,,,Dapat lang sa mga tulad mo na birahin Mahiya ka man lang sa tunay na mama mo Oh pareho kang wala ng hiya at mama kaya ka  ganyan  Iyacc ni Sara without H at first lady Bong Go ang pang MMK    Mga tanong ko bakit hindi mo masagot
1460310712383803393,1460310712383803393,2021-11-16 02:16:19 Ulaanbaatar Standard Time,2021-11-16,02:16:19,800,1390829600259788801,whoa_calm_down,Kooksie,,Grab the bong let’s go to $42.69 #amc,en,[],[],[],0,1,6,['amc'],[],https://twitter.com/whoa_calm_down/status/1460310712383803393,False,,0,,,,,,,,[],,,,,Grab the bong lets go to 4269
1460310485924937731,1460310485924937731,2021-11-16 02:15:25 Ulaanbaatar Standard Time,2021-11-16,02:15:25,800,3778097791,siinigeng,Sini Geng,,"Tanong: Kung BBM o BongGo ka ngayun, may posibilidad ba na ikaw ay mag-Leni sa mga darating na buwan?",tl,[],[],[],14,0,7,[],[],https://twitter.com/SiiniGeng/status/1460310485924937731,False,,0,,,,,,,,[],,,,,Tanong Kung BBM o BongGo ka ngayun may posibilidad ba na ikaw ay magLeni sa mga darating na buwan
1460310418266607621,1460158895482048514,2021-11-16 02:15:09 Ulaanbaatar Standard Time,2021-11-16,02:15:09,800,1343416478767304711,petcradle,Santino Satanico,,"@PinoyAkoBlog In the end it will still be a LBM- Sara team up! Bong Go will simply back-out if his numbers won’t match Marcos’, hintay yan until last survey and their drama will just conclude on election day itself. Then enter Smartmatic,F2 Logistics n d 7 Comelec Stooges! RIP Philippines!",en,[],[],[],0,0,1,[],[],https://twitter.com/petcradle/status/1460310418266607621,False,,0,,,,,,,,"[{'screen_name': 'PinoyAkoBlog', 'name': 'PinoyAkoBlog', 'id': '846375823535816706'}]",,,,,In the end it will still be a LBM Sara team up Bong Go will simply backout if his numbers wont match Marcos hintay yan until last survey and their drama will just conclude on election day itself Then enter SmartmaticF2 Logistics n d 7 Comelec Stooges RIP Philippines
1460308553168830465,1460142521430863872,2021-11-16 02:07:44 Ulaanbaatar Standard Time,2021-11-16,02:07:44,800,1446443160872407045,noirbshirley,Shirley noirb,,@BoomBuencamino Yes I agreed isa si BONG go sa problema ng bayan,tl,[],[],[],0,0,0,[],[],https://twitter.com/NoirbShirley/status/1460308553168830465,False,,0,,,,,,,,"[{'screen_name': 'BoomBuencamino', 'name': 'Boom Buencamino', 'id': '750351338165313536'}]",,,,,Yes I agreed isa si BONG go sa problema ng bayan
1460308501889093634,1460088542516760581,2021-11-16 02:07:32 Ulaanbaatar Standard Time,2021-11-16,02:07:32,800,1079263777718059011,ocreole047,Ocreole047,,@ilda_talk Forget about Bong Go. We MUST focus on BBM and Sara's Senatorial lineup. Pinalulutang sa surveys un mga anti Marcos na inugat na sa Senado pero di naman tayo umasenso. Let's elect Senators &amp; Congressmen who will help BBM succeed.,tl,[],[],[],0,0,1,[],[],https://twitter.com/ocreole047/status/1460308501889093634,False,,0,,,,,,,,"[{'screen_name': 'ilda_talk', 'name': 'ilda', 'id': '444126896'}]",,,,,Forget about Bong Go We MUST focus on BBM and Saras Senatorial lineup Pinalulutang sa surveys un mga anti Marcos na inugat na sa Senado pero di naman tayo umasenso Lets elect Senators  Congressmen who will help BBM succeed
1460307962795225089,1460307962795225089,2021-11-16 02:05:24 Ulaanbaatar Standard Time,2021-11-16,02:05:24,800,1443952163957329920,xtramhailes,Mhai BBM for 17th President of RPH,,Ang galing ng strat...BBM SDC. Bong Go is pang basag lang sa remianing 40%  kasi SOLID na ung 60% Votes kay BBM.   TeamMaSa2022 #MarcosJrForPresident2022,tl,[],[],[],0,5,15,['marcosjrforpresident2022'],[],https://twitter.com/Xtramhailes/status/1460307962795225089,False,,0,,,,,,,,[],,,,,Ang galing ng stratBBM SDC Bong Go is pang basag lang sa remianing 40  kasi SOLID na ung 60 Votes kay BBM   TeamMaSa2022
1460307879643074562,1460043478960771076,2021-11-16 02:05:04 Ulaanbaatar Standard Time,2021-11-16,02:05:04,800,1328987984650141696,mordsithv,Stone 🇵🇭,,@Aly48__ @News5PH Do the math. Ang mga die hard na DDS will vote for Bong Go instead of BBM. Sino ba makukuhaan ng votes? BBMs Tp and Sass at DDS Banatby Mocha nag away away na. Icip icip....,tl,[],[],[],0,0,2,[],[],https://twitter.com/mordsithV/status/1460307879643074562,False,,0,,,,,,,,"[{'screen_name': 'Aly48__', 'name': '🍁', 'id': '1079186512913154049'}, {'screen_name': 'News5PH', 'name': 'News5', 'id': '133152120'}]",,,,,Do the math Ang mga die hard na DDS will vote for Bong Go instead of BBM Sino ba makukuhaan ng votes BBMs Tp and Sass at DDS Banatby Mocha nag away away na Icip icip
1460307673774268423,1443779266559107072,2021-11-16 02:04:15 Ulaanbaatar Standard Time,2021-11-16,02:04:15,800,3307429927,marcpapasin,LittleJohn,,"@abelsantaisabe2 @SAPBongGo Kabayan, mraming unemployment dahil sa covid kahig dito sa Europe problem yan ngayon.",tl,[],[],[],0,0,0,[],[],https://twitter.com/MarcPapasin/status/1460307673774268423,False,,0,,,,,,,,"[{'screen_name': 'abelsantaisabe2', 'name': 'betterabel', 'id': '1167673821257584640'}, {'screen_name': 'SAPBongGo', 'name': 'Bong Go', 'id': '1017117269975916544'}]",,,,,Kabayan mraming unemployment dahil sa covid kahig dito sa Europe problem yan ngayon
1460307202724532236,1460307202724532236,2021-11-16 02:02:22 Ulaanbaatar Standard Time,2021-11-16,02:02:22,800,3307429927,marcpapasin,LittleJohn,,"@SAPBongGo Thank you so much Senator GO for all the support, and care for PRRD. Without you, we don't have PRRD as our President. Again, thank you so much.",en,[],[],[],0,0,0,[],[],https://twitter.com/MarcPapasin/status/1460307202724532236,False,,0,,,,,,,,[],,,,,Thank you so much Senator GO for all the support and care for PRRD Without you we dont have PRRD as our President Again thank you so much
1460305407285547016,1460058577003896833,2021-11-16 01:55:14 Ulaanbaatar Standard Time,2021-11-16,01:55:14,800,1264961004145950741,bradben2020,brad leon,,@lunoXRP @Jen67320882 @wanderfulmi Grace Poe reached 42% during the height of her popularity but lost to Duterte who was trailing everybody. Even Binay was so popular. Anything can happen in the next 6 months especially if Duterte will campaign heavily for Bong Go. It will cut BBMs ratings.,en,[],[],[],0,0,0,[],[],https://twitter.com/BradBen2020/status/1460305407285547016,False,,0,,,,,,,,"[{'screen_name': 'lunoXRP', 'name': 'ethMoon', 'id': '1358349106222043137'}, {'screen_name': 'Jen67320882', 'name': 'Jen', 'id': '1237106436267626496'}, {'screen_name': 'wanderfulmi', 'name': '杏莉', 'id': '802763054395977729'}]",,,,,Grace Poe reached 42 during the height of her popularity but lost to Duterte who was trailing everybody Even Binay was so popular Anything can happen in the next 6 months especially if Duterte will campaign heavily for Bong Go It will cut BBMs ratings
1460305143455387657,1460290295816343552,2021-11-16 01:54:12 Ulaanbaatar Standard Time,2021-11-16,01:54:12,800,1232196727,solis_tom,When We Succeed DU30 👊👊👊,,@SiiniGeng Let’s vote for Bong Go. The hubris of Bongbong to even consider running for president.,en,[],[],[],0,0,0,[],[],https://twitter.com/solis_tom/status/1460305143455387657,False,,0,,,,,,,,"[{'screen_name': 'SiiniGeng', 'name': 'Sini Geng', 'id': '3778097791'}]",,,,,Lets vote for Bong Go The hubris of Bongbong to even consider running for president
1460305012899430402,1460297329462890501,2021-11-16 01:53:40 Ulaanbaatar Standard Time,2021-11-16,01:53:40,800,2788133423,jnvlmcon,belmacon,,@TheDoctorLuck NO TO BONG GO         #BBMSARA2022,en,[],[],[],0,0,6,['bbmsara2022'],[],https://twitter.com/Jnvlmcon/status/1460305012899430402,False,,0,,,,,,,,"[{'screen_name': 'TheDoctorLuck', 'name': 'Doctor Luck #SaraALL2022', 'id': '1895410482'}]",,,,,NO TO BONG GO
1460302309561229312,1459789126312480781,2021-11-16 01:42:56 Ulaanbaatar Standard Time,2021-11-16,01:42:56,800,1440612613251944457,fhqjackie,Jackie Carrington,,@conrado_balweg Funny itong si Martin Andanar🤭😅 bigla na lang naging active dahil kay Bong Go? Hindi nga niya pinagtatanggol si PRRD lumipas ang ilang taon. Tapos ngayon sobrang nag iingay. Sino ba boss nya si PRRD o si Bong Go? Huwag kayo magalit sa akin opinion ko po yan.,tl,[],[],[],2,0,3,[],[],https://twitter.com/FhqJackie/status/1460302309561229312,False,,0,,,,,,,,"[{'screen_name': 'conrado_balweg', 'name': 'Father Balweg', 'id': '1437863346489868288'}]",,,,,Funny itong si Martin Andanar bigla na lang naging active dahil kay Bong Go Hindi nga niya pinagtatanggol si PRRD lumipas ang ilang taon Tapos ngayon sobrang nag iingay Sino ba boss nya si PRRD o si Bong Go Huwag kayo magalit sa akin opinion ko po yan
1460302038642802688,1460302038642802688,2021-11-16 01:41:51 Ulaanbaatar Standard Time,2021-11-16,01:41:51,800,1411741000943374336,iamnathooong,Nathooong NoToBBM,,And the ultimate plot twist is—the circus that is our electoral process—there really is NONE.  The jumbled mess of Duterte dynastic intentions/Bong Go's delusions/Marcos' Lord Baelish-esque irony is but a true reflection of their housekeeping: inidoro.,en,[],[],[],0,0,1,[],[],https://twitter.com/iamnathooong/status/1460302038642802688,False,,0,,,,,,,,[],,,,,And the ultimate plot twist isthe circus that is our electoral processthere really is NONE  The jumbled mess of Duterte dynastic intentionsBong Gos delusionsMarcos Lord Baelishesque irony is but a true reflection of their housekeeping inidoro
1460301558353055745,1460301263761920010,2021-11-16 01:39:57 Ulaanbaatar Standard Time,2021-11-16,01:39:57,800,99098057,m09970,Marix,,@LaoTrades Which Eastern Europe country to migrate to if BBM or Bong Go wins 😂,en,[],[],[],1,0,0,[],[],https://twitter.com/M09970/status/1460301558353055745,False,,0,,,,,,,,"[{'screen_name': 'LaoTrades', 'name': 'lao🌊', 'id': '43684430'}]",,,,,Which Eastern Europe country to migrate to if BBM or Bong Go wins
