id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.46044E+18,1.46044E+18,2021-11-16 11:02:22 Ulaanbaatar Standard Time,11/16/21,11:02:22,800,7.20015E+17,jrockny820,🅹-🆁🅾🅲🅺 🦂🇭🇹🇺🇸😏,,@New_Tape_City They can go Bing Bong some place else,en,[],[],[],0,0,1,[],[],https://twitter.com/jrockNY820/status/1460443095171014656,FALSE,,0,,,,,,,,"[{'screen_name': 'New_Tape_City', 'name': 'Bankai / Champions of Europe 🏆', 'id': '1173877808'}]",,,,
1.46044E+18,1.46044E+18,2021-11-16 11:01:11 Ulaanbaatar Standard Time,11/16/21,11:01:11,800,464571870,markowenbermas,Berms #LabanLeni2022,,Parang may rift sa kampo nila Tatay Digs-Bong Go at Marcos-Sara hahahahahaha nagkakagulo na ang mga gutom sa kapangyarihan.,tl,[],[],[],0,0,2,[],[],https://twitter.com/markowenbermas/status/1460442800214839297,FALSE,,0,,,,,,,,[],,,,
1.46044E+18,1.46044E+18,2021-11-16 10:59:28 Ulaanbaatar Standard Time,11/16/21,10:59:28,800,7.29888E+17,jdomingo228,jacob domingo,,@iamkarendavila @mikenavallo @IanEsguerra @maracepeda Sa SWS sa VP race take note Oct. 20-23. Nasama agad sa list si Sara na last week lang nag deklara sasabak as VP same with week Bong Go tumakbo ng pagka-presidente pero wala agad ang pangalan niya sa sa lists ng SWS survey. 🤡,tl,"[{'screen_name': 'mikenavallo', 'name': 'mike navallo', 'id': '391769437'}, {'screen_name': 'ianesguerra', 'name': 'christian esguerra', 'id': '36004081'}, {'screen_name': 'maracepeda', 'name': 'mara cepeda', 'id': '51329146'}]",[],[],0,0,0,[],[],https://twitter.com/jdomingo228/status/1460442366934876161,FALSE,,0,,,,,,,,[],,,,
1.46044E+18,1.46044E+18,2021-11-16 10:57:46 Ulaanbaatar Standard Time,11/16/21,10:57:46,800,9.01485E+17,morexettecdn,Morexette Marie Erram,,"NEWS UPDATE: Partido Barug of Cebu City, led by Acting Mayor Michael Rama, on November 16 officially announced that they will be backing the Presidential bid of Sen. Bong Go. The party will also support the Vice Presidency of Davao City Mayor Sara-Duterte Carpio. @cebudailynews",en,"[{'screen_name': 'cebudailynews', 'name': 'cdn digital', 'id': '48284511'}]",[],[],0,1,0,[],[],https://twitter.com/morexetteCDN/status/1460441940479004672,FALSE,,0,,,,,,,,[],,,,
1.46044E+18,1.46044E+18,2021-11-16 10:56:00 Ulaanbaatar Standard Time,11/16/21,10:56:00,800,1.45167E+18,bingbongguy,BingBongGuy,,@sny_knicks BING BONG LET’S GO KNICKS,en,[],[],[],1,0,21,[],[],https://twitter.com/BingBongGuy/status/1460441492208693252,FALSE,,0,,,,,,,,"[{'screen_name': 'sny_knicks', 'name': 'Knicks Videos', 'id': '246054044'}]",,,,
1.46044E+18,1.46013E+18,2021-11-16 10:54:20 Ulaanbaatar Standard Time,11/16/21,10:54:20,800,1.32832E+18,christi99459480,Christine,,"@maltiq Akala ko matino ang General na yan, hindi pala, bong go for the win",tl,[],[],[],0,0,0,[],[],https://twitter.com/Christi99459480/status/1460441074418479104,FALSE,,0,,,,,,,,"[{'screen_name': 'maltiq', 'name': 'Malou Tiquia', 'id': '17675829'}]",,,,
1.46044E+18,1.46042E+18,2021-11-16 10:53:09 Ulaanbaatar Standard Time,11/16/21,10:53:09,800,7.29888E+17,jdomingo228,jacob domingo,,"@iamguidodavid Sen. Tito Sotto leading the VP race according to SWS pero yun survey take note October 20 to 23, 2021. Nasama agad sa list si Sara Duterte na last week (November 14) lang nag announce nang kanya kandidatura at last week lang din nag-decide si Bong Go tumakbo ng pagka-presidente",tl,[],[],[],1,0,3,[],[],https://twitter.com/jdomingo228/status/1460440776878354441,FALSE,,0,,,,,,,,"[{'screen_name': 'iamguidodavid', 'name': 'Dr. Guido David', 'id': '1422220961026220032'}]",,,,
1.46044E+18,1.46044E+18,2021-11-16 10:50:19 Ulaanbaatar Standard Time,11/16/21,10:50:19,800,4416399928,eric_belyea21,Eric Belyea,,"Taj Gibson's effort does not go unnoticed. He was key in that W, back on track. BING BONG #NewYorkForever",en,[],[],[],0,0,0,['newyorkforever'],[],https://twitter.com/eric_belyea21/status/1460440063909761030,FALSE,,0,,,,,,,,[],,,,
1.46044E+18,1.46044E+18,2021-11-16 10:49:39 Ulaanbaatar Standard Time,11/16/21,10:49:39,800,9.22612E+17,razzmadazzled,Kat ↯,,@sideclaire I READ THAT AS BONGS  Im gunna go bye,en,[],[],[],0,0,1,[],[],https://twitter.com/razzmadazzled/status/1460439896670314501,FALSE,,0,,,,,,,,"[{'screen_name': 'sideclaire', 'name': 'razz or srch 🧸', 'id': '1141034799194234880'}]",,,,
1.46044E+18,1.46044E+18,2021-11-16 10:49:27 Ulaanbaatar Standard Time,11/16/21,10:49:27,800,1.45529E+18,jets4lifeee,Jets Suck,,LETS GO KNICKS WIN! BING BONG @nyknicks,en,"[{'screen_name': 'nyknicks', 'name': 'new york knicks', 'id': '20265254'}]",[],[],0,0,2,[],[],https://twitter.com/Jets4Lifeee/status/1460439847047467011,FALSE,,0,,,,,,,,[],,,,
1.46044E+18,1.46044E+18,2021-11-16 10:49:12 Ulaanbaatar Standard Time,11/16/21,10:49:12,800,9.62837E+17,ky1ekeegan,Keegs,,"HUGE win. Needed that in the worst way. Build off of it, let’s go Knicks. Bing bong",en,[],[],[],1,0,5,[],[],https://twitter.com/ky1ekeegan/status/1460439783428218886,FALSE,,0,,,,,,,,[],,,,
1.46044E+18,1.46008E+18,2021-11-16 10:49:04 Ulaanbaatar Standard Time,11/16/21,10:49:04,800,1.32832E+18,christi99459480,Christine,,@Jesse63128078 @oskeetv Bong go,en,[],[],[],0,0,1,[],[],https://twitter.com/Christi99459480/status/1460439749530091520,FALSE,,0,,,,,,,,"[{'screen_name': 'Jesse63128078', 'name': 'Tonglaitsanga', 'id': '1242633873525051394'}, {'screen_name': 'oskeetv', 'name': 'Oskee #TuloyAngPagbabaGo 👊👊👊', 'id': '1197636824962760705'}]",,,,
1.46044E+18,1.46044E+18,2021-11-16 10:49:01 Ulaanbaatar Standard Time,11/16/21,10:49:01,800,7.26338E+17,arcstrider5,NvMe,,@Pacers yea go ahead and delete that bing bong draft,en,[],[],[],0,0,0,[],[],https://twitter.com/ArcStrider5/status/1460439737655824384,FALSE,,0,,,,,,,,[],,,,
1.46044E+18,1.46044E+18,2021-11-16 10:48:55 Ulaanbaatar Standard Time,11/16/21,10:48:55,800,1.10514E+18,zackaveii_,Zack,,@Pacers say the Bing Bong go ahead say it!,en,[],[],[],0,0,1,[],[],https://twitter.com/ZackaveIi_/status/1460439709721796612,FALSE,,0,,,,,,,,[],,,,
1.46044E+18,1.46016E+18,2021-11-16 10:48:28 Ulaanbaatar Standard Time,11/16/21,10:48:28,800,2906259192,leiren28,rain_28_LENI2022,,@maeannelosbanos @SAPBongGo @News5PH @onenewsph Dramarama sa hapon,tl,[],[],[],0,0,0,[],[],https://twitter.com/Leiren28/status/1460439596680900617,FALSE,,0,,,,,,,,"[{'screen_name': 'maeannelosbanos', 'name': 'marie ann los banos', 'id': '38383235'}, {'screen_name': 'SAPBongGo', 'name': 'Bong Go', 'id': '1017117269975916544'}, {'screen_name': 'News5PH', 'name': 'News5', 'id': '133152120'}, {'screen_name': 'onenewsph', 'name': 'ONE News PH', 'id': '991544173160419329'}]",,,,
1.46044E+18,1.46011E+18,2021-11-16 10:47:04 Ulaanbaatar Standard Time,11/16/21,10:47:04,800,8.38165E+17,cheesandwish,🧀,,@malyari Add Bong Go to the group,en,[],[],[],0,0,0,[],[],https://twitter.com/cheesandwish/status/1460439244992778240,FALSE,,0,,,,,,,,"[{'screen_name': 'malyari', 'name': 'Charles Vergara #EndtheDrugWar', 'id': '34904849'}]",,,,
1.46044E+18,1.46044E+18,2021-11-16 10:45:55 Ulaanbaatar Standard Time,11/16/21,10:45:55,800,1.4501E+18,amarilloslayer,RDM,,"@manilabulletin magkaibigan sila ni Bong Go.kaya lang naman nadisappoint ang Pangulo dahil si Sara ang gusto niya tumakbo sa Pagkapangulo at si Bong Go dapat ang gagawin niyang VP ni Sara, kaso hindi ganun ang nangyari.dahil mas pinili ni Sara na sundin ang kagustuhan ng mga supporters niya.",tl,[],[],[],0,0,0,[],[],https://twitter.com/AmarilloSlayer/status/1460438956588220421,FALSE,,0,,,,,,,,"[{'screen_name': 'manilabulletin', 'name': 'Manila Bulletin News', 'id': '15375209'}]",,,,
1.46044E+18,1.46044E+18,2021-11-16 10:45:23 Ulaanbaatar Standard Time,11/16/21,10:45:23,800,1.44598E+18,kthln_tnz,menang,,tangina may theme song pa si Bong Go sa radyo putchaaa akala ko kung anong kanta na😭😭😭,tl,[],[],[],0,0,1,[],[],https://twitter.com/kthln_tnz/status/1460438820206231554,FALSE,,0,,,,,,,,[],,,,
1.46044E+18,1.46044E+18,2021-11-16 10:44:01 Ulaanbaatar Standard Time,11/16/21,10:44:01,800,51405036,chuckpogi,Richard Laggui #LabCoSaSenado2022,,"Bong Go's candidacy can effectively slash away 3-5M votes from BBM. That's a significant number for a pres'l candidate.  Calling on Leni camp. Makabayan has a good, solid mass base. In the past elections, party lists under Makabayan consistently obtained 3.5M votes. 🤔",en,[],[],[],0,1,2,[],[],https://twitter.com/chuckpogi/status/1460438476373966849,FALSE,,0,,,,,,,,[],,,,
1.46044E+18,1.45992E+18,2021-11-16 10:38:06 Ulaanbaatar Standard Time,11/16/21,10:38:06,800,7.93442E+17,fred1979t1,Fred1979t,,"@robreiner Hey Rob, go back to your bong and relax.",en,[],[],[],0,0,0,[],[],https://twitter.com/Fred1979t1/status/1460436988667084811,FALSE,,0,,,,,,,,"[{'screen_name': 'robreiner', 'name': 'Rob Reiner', 'id': '738080573365702657'}]",,,,
1.46044E+18,1.46043E+18,2021-11-16 10:33:53 Ulaanbaatar Standard Time,11/16/21,10:33:53,800,1.42314E+18,lupusregina3,Lupusregina β,,"@k_aletha Sana naman isipin nila na ang Presidente akay akay niya sarili niya. He needs to think on his own. Bong Go’s fame is because of PRRD. BBM although he is a Marcos, he built his career by showing what he can do in his locality. Hindi ito paninira, it’s a valid assessment.",en,[],[],[],0,1,3,[],[],https://twitter.com/Lupusregina3/status/1460435926165848072,FALSE,,0,,,,,,,,"[{'screen_name': 'k_aletha', 'name': '🍀 🐼 💙 aletha', 'id': '313325597'}]",,,,
1.46044E+18,1.46026E+18,2021-11-16 10:31:17 Ulaanbaatar Standard Time,11/16/21,10:31:17,800,1.42529E+18,julien07192004,Julien07192004,,"@HtDeE @gmanews Di niya gagawin yun, tao niya rin dati si Parlade. Baka natauhan lang si Parlade sa kasakimam ni Bong Go.",tl,[],[],[],0,0,0,[],[],https://twitter.com/julien07192004/status/1460435273519558661,FALSE,,0,,,,,,,,"[{'screen_name': 'HtDeE', 'name': 'Howard the Duck', 'id': '25242056'}, {'screen_name': 'gmanews', 'name': 'GMA News', 'id': '39453212'}]",,,,
1.46043E+18,1.46043E+18,2021-11-16 10:29:59 Ulaanbaatar Standard Time,11/16/21,10:29:59,800,51405036,chuckpogi,Richard Laggui #LabCoSaSenado2022,,"Nov. 15 passed and all hell broke loose within the admin. The Sara-Bong Go rift is true after all, dividing the admin and causing splinters among them with Parlade revelation and all.  Marcos-Duterte tandem is not as solid as we thought it was, thanks to Bong Go and Parlade.",en,[],[],[],1,1,2,[],[],https://twitter.com/chuckpogi/status/1460434946607108096,FALSE,,0,,,,,,,,[],,,,
1.46043E+18,1.46043E+18,2021-11-16 10:28:11 Ulaanbaatar Standard Time,11/16/21,10:28:11,800,2502779682,cheachy621,chee,,"guys kung ayaw niyo kay Bong Go, wag niyo ng pagsabihan ng masasama hayaan niyo siya tumakbo bilang president. Mag focus nalang tayo kay BBM and magtiwala kay PRRD, alam niy ginagawa niya.",tl,[],[],[],0,1,1,[],[],https://twitter.com/cheachy621/status/1460434492859232256,FALSE,,0,,,,,,,,[],,,,
1.46043E+18,1.4603E+18,2021-11-16 10:26:27 Ulaanbaatar Standard Time,11/16/21,10:26:27,800,1.42529E+18,julien07192004,Julien07192004,,@PTVph The crazy thing is that both Parlade and Bong Go are minions of Duterte. So iisang kampo nagaaway-away. Ganyan sila kagulo...,tl,[],[],[],0,0,0,[],[],https://twitter.com/julien07192004/status/1460434055733084160,FALSE,,0,,,,,,,,"[{'screen_name': 'PTVph', 'name': 'PTVph', 'id': '16374906'}]",,,,
1.46043E+18,1.46043E+18,2021-11-16 10:26:25 Ulaanbaatar Standard Time,11/16/21,10:26:25,800,123490093,janvic19,J.V. AYSON (#BayanMuna2022 #LabCoSaSenado),,"@mlq3 @BovesLoquentes It means that it is too familiar. Alam na ng lahat ang mga galawan, especially in the case of Kuya Bong Go and PRRD.",tl,[],[],[],0,0,0,[],[],https://twitter.com/janvic19/status/1460434049428639744,FALSE,,0,,,,,,,,"[{'screen_name': 'mlq3', 'name': 'Manuel L. Quezon III', 'id': '4202781'}, {'screen_name': 'BovesLoquentes', 'name': 'Raiden ✨Ei✨ the Boomer stan', 'id': '3690717385'}]",,,,
1.46043E+18,1.46016E+18,2021-11-16 10:24:48 Ulaanbaatar Standard Time,11/16/21,10:24:48,800,262499795,the_jecx,BigDaddyGK,,@anathemacrapola Pres: Bong Go VP.  :  Inday Sara  1. Rodrigo Duterte 2. Rodante Marcoleta 3. Atty. Larry Gadon 4. Salvador Panelo 5. Harry Roque 6. Guillermo Eleazar 7. Karlo Nograles 8. Silvestre Bello III 9. Loren Legarda 10. Greco Belgica 11. JV Ejercito 12. Gibo Teodoro,es,[],[],[],0,0,1,[],[],https://twitter.com/the_jecx/status/1460433642518302725,FALSE,,0,,,,,,,,"[{'screen_name': 'anathemacrapola', 'name': 'Anathema Crapolla', 'id': '786793620'}]",,,,
1.46043E+18,1.46007E+18,2021-11-16 10:23:02 Ulaanbaatar Standard Time,11/16/21,10:23:02,800,173835244,yen11763,noyen gomez,,"@smninews What's with the dig vs BBM @smninews ? Is it to push for PRRD's man Bong Go, who is also running for the presidency? Hwag ganyan.",en,"[{'screen_name': 'smninews', 'name': 'smni news', 'id': '1240414825596874752'}]",[],[],0,0,0,[],[],https://twitter.com/yen11763/status/1460433197276098562,FALSE,,0,,,,,,,,"[{'screen_name': 'smninews', 'name': 'SMNI News', 'id': '1240414825596874752'}]",,,,
1.46043E+18,1.46043E+18,2021-11-16 10:22:13 Ulaanbaatar Standard Time,11/16/21,10:22:13,800,324695460,twitnigab,Gab 🙄 🏳️‍🌈,,Sa mga supporters ni Bong Go. Ipakita nyo po ang suporta sa kanya sa pag susuot ng face shield.,tl,[],[],[],0,4,10,[],[],https://twitter.com/twitnigab/status/1460432991113539592,FALSE,,0,,,,,,,,[],,,,
1.46043E+18,1.46043E+18,2021-11-16 10:17:05 Ulaanbaatar Standard Time,11/16/21,10:17:05,800,548347896,janineson_,Ｌａｄｙ 🧣,,Teka mare natatawa ako sa paid ads ni bong go 😭😭😭 bat ganon parang inahatid sa school,tl,[],[],[],0,0,0,[],[],https://twitter.com/janineson_/status/1460431701998407682,FALSE,,0,,,,,,,,[],,,,
1.46043E+18,1.46006E+18,2021-11-16 10:15:17 Ulaanbaatar Standard Time,11/16/21,10:15:17,800,99625474,normanramos08,ShinTzy,,@Moniqu3n kung noon pa yan si Bong Go No 1 sa VP . bat wala si Bong Go dyan pang mimind condition lang yan para kunwari malakas si Sotto,tl,[],[],[],0,1,2,[],[],https://twitter.com/normanramos08/status/1460431245729427456,FALSE,,0,,,,,,,,"[{'screen_name': 'Moniqu3n', 'name': 'Monique ❤️✌️🇵🇭', 'id': '1446863159948578823'}]",,,,
1.46043E+18,1.46014E+18,2021-11-16 10:14:49 Ulaanbaatar Standard Time,11/16/21,10:14:49,800,99625474,normanramos08,ShinTzy,,@EmRu87468406 mind conditioning lang yan. si Bong Go No 1 nun sa VP kadugaan para mag mind comditioning for Sotto,tl,[],[],[],0,0,2,[],[],https://twitter.com/normanramos08/status/1460431129018732547,FALSE,,0,,,,,,,,"[{'screen_name': 'EmRu87468406', 'name': 'Kitty', 'id': '1407325360228761606'}]",,,,
1.46043E+18,1.46042E+18,2021-11-16 10:14:42 Ulaanbaatar Standard Time,11/16/21,10:14:42,800,509712918,boudernadge,Ben Cen,,@inquirerdotnet Ah Google nya din pala si Bong Go!🤔😏,tl,[],[],[],0,0,1,[],[],https://twitter.com/Boudernadge/status/1460431099998343171,FALSE,,0,,,,,,,,"[{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': '15448383'}]",,,,
1.46043E+18,1.46043E+18,2021-11-16 10:09:22 Ulaanbaatar Standard Time,11/16/21,10:09:22,800,228584917,eileenramos0704,Teacher E,,"Hindi ko talaga ma-gets yung mga bumoboto sa mga kagaya nila Bato, Bong Go, Pacquiao, Revilla, and the likes for senator, samantalang yung mga magagaling gaya nila Diokno, hindi mabigyan ng chance makapagsilbi sa bayan. Ngayon pasok pa sa Tulfo at Binoy sa Top 12, God forbid!",tl,[],[],[],4,9,61,[],[],https://twitter.com/eileenramos0704/status/1460429758055862272,FALSE,,0,,,,,,,,[],,,,
1.46043E+18,1.46043E+18,2021-11-16 10:07:19 Ulaanbaatar Standard Time,11/16/21,10:07:19,800,151950787,madroe,Madison Monroe,,"@BBTeamNorth Forget Jake, I’d go for Bong Joon Ho. He became one of my favs after watching Parasite👏🏻",en,[],[],[],0,0,1,[],[],https://twitter.com/madroe/status/1460429240646647808,FALSE,,0,,,,,,,,"[{'screen_name': 'BBTeamNorth', 'name': '✨ 𝐓𝐄𝐀𝐌 𝐍𝐎𝐑𝐓𝐇 ✨', 'id': '707978040010080256'}]",,,,
1.46043E+18,1.46043E+18,2021-11-16 10:05:50 Ulaanbaatar Standard Time,11/16/21,10:05:50,800,1.31818E+18,stuff_dream,Pia WorstBack,,Sino pulitiko ang walang kwenta at ang lakas tumakbo ngayon #Halalan2022 #MadlangPipollEntry A. Duterte B. Sarah C. Bong Go D. BongBong,tl,[],[],[],0,0,0,"['halalan2022', 'madlangpipollentry']",[],https://twitter.com/stuff_dream/status/1460428869375123459,FALSE,,0,,,,,,,,[],,,,
1.46043E+18,1.46043E+18,2021-11-16 10:02:53 Ulaanbaatar Standard Time,11/16/21,10:02:53,800,8.43123E+17,lucaxbalzac,leigh #NoDuterteMarcos2022,,"pls don't vote bong go, duterte &amp; roque",fr,[],[],[],0,0,0,[],[],https://twitter.com/lucaxbalzac/status/1460428127662841859,FALSE,,0,,,,,,,,[],,,,
1.46043E+18,1.46018E+18,2021-11-16 10:02:18 Ulaanbaatar Standard Time,11/16/21,10:02:18,800,1.28774E+18,teresitaante,mamita930,,@GenXYZGoddes_38 Ayaw ko kay Bong Go BBM-SARA lang kmi...,tl,[],[],[],0,0,3,[],[],https://twitter.com/TeresitaAnte/status/1460427981059665921,FALSE,,0,,,,,,,,"[{'screen_name': 'GenXYZGoddes_38', 'name': 'Mìşs Sävãgë #TuloyAngPagbaBaGo🇵🇭👊', 'id': '1138808674233868290'}]",,,,
1.46043E+18,1.46042E+18,2021-11-16 09:57:33 Ulaanbaatar Standard Time,11/16/21,9:57:33,800,563541098,ktolongges,Tehillim v' Mishlei,,@inquirerdotnet Tigil ka na duterte. Alam ng lahat kung ano sabihin ni bong go yun ang sinusunod mo. Sa drama na lang nya about kay sara mas pinili mo pa sya pakinggan kesa sa sarili mong anak. Hahaha  Taong uto-uto. Kaya pabago-bago ang isip kasi utak ng iba ginagamit. Utak ni bong go.,tl,[],[],[],0,0,2,[],[],https://twitter.com/KTolongges/status/1460426783430352901,FALSE,,0,,,,,,,,"[{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': '15448383'}]",,,,
1.46043E+18,1.46042E+18,2021-11-16 09:55:39 Ulaanbaatar Standard Time,11/16/21,9:55:39,800,9.41478E+17,ponypancheta,#LetLeniLead,,@PinoyAkoBlog Yeah.Just like what they did to AbS.Gawan din nila ng magic sarap para ma disqualify para lumakas si bong go.,tl,[],[],[],0,0,1,[],[],https://twitter.com/PonyPancheta/status/1460426307120943105,FALSE,,0,,,,,,,,"[{'screen_name': 'PinoyAkoBlog', 'name': 'PinoyAkoBlog', 'id': '846375823535816706'}]",,,,
1.46043E+18,1.46043E+18,2021-11-16 09:54:50 Ulaanbaatar Standard Time,11/16/21,9:54:50,800,1304290212,trmnjp,jp,,"One of the weirdest thing happened during the last day of substitution of candidates was ""Parlade accusing Bong Go for controlling PRD30""  KRAZYYYY",en,[],[],[],0,0,0,[],[],https://twitter.com/trmnjp/status/1460426100517924869,FALSE,,0,,,,,,,,[],,,,
1.46043E+18,1.4602E+18,2021-11-16 09:53:20 Ulaanbaatar Standard Time,11/16/21,9:53:20,800,90834975,cyrusoako,E B V,,@TishaCM D nmn talaga duterte yang c Banat by... For bong go lang cya tpos nag lalabas cya ng mga Ganyan na akala mo San dikit kay PRRD,tl,[],[],[],0,0,1,[],[],https://twitter.com/cyrusoAKO/status/1460425723152244739,FALSE,,0,,,,,,,,"[{'screen_name': 'TishaCM', 'name': 'TishaCM🍁', 'id': '116619465'}]",,,,
1.46043E+18,1.46042E+18,2021-11-16 09:52:35 Ulaanbaatar Standard Time,11/16/21,9:52:35,800,1.35938E+18,roberts71352275,Juan Tiga Masid,,"@AdpAdventurer @PinoyAkoBlog Ur perfectly right. He Should  stay in d Race. Coz PACQUIAO, Bong GO, MARCOS and even ISKO is All DDS Vote, to be Divided by dem Self. LENI wins by Landslide",en,[],[],[],1,0,23,[],[],https://twitter.com/RobertS71352275/status/1460425535490715652,FALSE,,0,,,,,,,,"[{'screen_name': 'AdpAdventurer', 'name': 'Ton de la Peña #LeniKiko2022', 'id': '380745102'}, {'screen_name': 'PinoyAkoBlog', 'name': 'PinoyAkoBlog', 'id': '846375823535816706'}]",,,,
1.46043E+18,1.46034E+18,2021-11-16 09:52:11 Ulaanbaatar Standard Time,11/16/21,9:52:11,800,1.28774E+18,teresitaante,mamita930,,@kingofspades88 @MangoesInWater Palagay ko c  bong go ay nilagay lng jan para sa disqualification case ni bbm.. double duty mga pinklawan para padisqualify pano kung gagana mga submarines nila sino ngayon president natin?make sense..,tl,[],[],[],0,0,0,[],[],https://twitter.com/TeresitaAnte/status/1460425435297497088,FALSE,,0,,,,,,,,"[{'screen_name': 'kingofspades88', 'name': 'King Imperial', 'id': '1085980607081963520'}, {'screen_name': 'MangoesInWater', 'name': 'MC', 'id': '957649522569527296'}]",,,,
1.46042E+18,1.46042E+18,2021-11-16 09:49:29 Ulaanbaatar Standard Time,11/16/21,9:49:29,800,95106623,shelovethadreds,George Constanza,,Why nobody tell me ice in the bong go crazy like this,en,[],[],[],1,0,2,[],[],https://twitter.com/SheLoveThaDreds/status/1460424754976985094,FALSE,,0,,,,,,,,[],,,,
1.46042E+18,1.4602E+18,2021-11-16 09:43:18 Ulaanbaatar Standard Time,11/16/21,9:43:18,800,9.24974E+17,forthenationph,#ProtectBBMatAllCosts✌️🇵🇭 #BBMSARA2022,,@ilda_talk Di na kasi nila hawak ang Smartmagic. Yung cabal na ni Bong Go ang may hawak ayon sa chismis 👀,tl,[],[],[],0,0,1,[],[],https://twitter.com/forthenationPH/status/1460423200374878210,FALSE,,0,,,,,,,,"[{'screen_name': 'ilda_talk', 'name': 'ilda', 'id': '444126896'}]",,,,
1.46042E+18,1.46018E+18,2021-11-16 09:41:14 Ulaanbaatar Standard Time,11/16/21,9:41:14,800,1.39643E+18,shan_rnd,Shan,,@Jesse63128078 Hati talaga yan. Kung di tatakbo si Bong Go. Mpupunta kay Leni yong boto ng pro gov. Na ayaw kay BBM,tl,[],[],[],1,0,0,[],[],https://twitter.com/Shan_RND/status/1460422678175617024,FALSE,,0,,,,,,,,"[{'screen_name': 'Jesse63128078', 'name': 'Tonglaitsanga', 'id': '1242633873525051394'}]",,,,
1.46042E+18,1.46041E+18,2021-11-16 09:37:54 Ulaanbaatar Standard Time,11/16/21,9:37:54,800,1.14979E+18,agnewro,Ro Agnew,,"@cnnphilippines @iampinkywebb Parlade is clownishly lost: He is unwittingly extolling Bong Go as the puppeteer and Duterte the puppet. Yet he fist-saluted the puppet and happily worked with the puppet's DDS alipores like Esperon, Baduy, Uson, Gumabao, et al.",en,[],[],[],0,0,0,[],[],https://twitter.com/AgnewRo/status/1460421838903787522,FALSE,,0,,,,,,,,"[{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': '2811559122'}, {'screen_name': 'iampinkywebb', 'name': 'Pinky Webb', 'id': '124049939'}]",,,,
1.46042E+18,1.46042E+18,2021-11-16 09:36:20 Ulaanbaatar Standard Time,11/16/21,9:36:20,800,9.68319E+17,remyi38yahooco1,@leniforpresident,,@PinoyAkoBlog Maging Bong Go Sara kawawang BBM🤣. Kawawang supporters nalilito na sila. Basta ako Team RObredo PAngilinan mga ka TROPA. 💗💗💗,tl,[],[],[],1,1,70,[],[],https://twitter.com/remyi38yahooco1/status/1460421444962189316,FALSE,,0,,,,,,,,"[{'screen_name': 'PinoyAkoBlog', 'name': 'PinoyAkoBlog', 'id': '846375823535816706'}]",,,,
1.46042E+18,1.46017E+18,2021-11-16 09:34:55 Ulaanbaatar Standard Time,11/16/21,9:34:55,800,7.24517E+17,rikojdeza,Enrico Deza,,@inquirerdotnet Gumawa pa ng issue para pag usapan cla ni Bong Go. Showbiz pa more !,tl,[],[],[],0,0,0,[],[],https://twitter.com/rikojdeza/status/1460421087041585152,FALSE,,0,,,,,,,,"[{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': '15448383'}]",,,,
1.46042E+18,1.46005E+18,2021-11-16 09:31:35 Ulaanbaatar Standard Time,11/16/21,9:31:35,800,3999868585,leox80801,L Onyx 🇵🇭✌️🦅,,@LilMsMalditaMD @JoePring_ Bong Go for Paano ba ang mangarap,tl,[],[],[],0,0,0,[],[],https://twitter.com/leox80801/status/1460420248528560129,FALSE,,0,,,,,,,,"[{'screen_name': 'LilMsMalditaMD', 'name': 'The Doctor ユリ', 'id': '1222851870948904960'}, {'screen_name': 'JoePring_', 'name': 'Joe Pring', 'id': '1433797048084484102'}]",,,,
1.46042E+18,1.46042E+18,2021-11-16 09:28:14 Ulaanbaatar Standard Time,11/16/21,9:28:14,800,1.28667E+18,samxxxjoseph,JJ | PNUan | #LetLeniLead,,(during RPH)  Sir: Anong masasabi nyo sa love team ni du30 at bong go? sino kaya ang top o bottom?   me: ?????🤨🤨🤨,tl,[],[],[],1,0,3,[],[],https://twitter.com/samxxxjoseph/status/1460419405259493380,FALSE,,0,,,,,,,,[],,,,
1.46042E+18,1.46042E+18,2021-11-16 09:27:31 Ulaanbaatar Standard Time,11/16/21,9:27:31,800,380745102,adpadventurer,Ton de la Peña #LeniKiko2022,,@PinoyAkoBlog Mas okay siguro na mag stay sya to divide DDS votes. Pag na DQ kasi so mapupunta kina bong go and isko votes nya. Nangangamba akong maungusan pa ni Isko si VP Leni. Any thoughts?,tl,[],[],[],10,0,34,[],[],https://twitter.com/AdpAdventurer/status/1460419227441979398,FALSE,,0,,,,,,,,"[{'screen_name': 'PinoyAkoBlog', 'name': 'PinoyAkoBlog', 'id': '846375823535816706'}]",,,,
