Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,cleaned_text,EN_PERCENTAGE,removed_stopwords
1015,1.4605e+18,1.46014e+18,2021-11-16 14:29:23 Ulaanbaatar Standard Time,11/16/21,14:29:23,800,86321898.0,lakan_kildap,Lakan Kildap,,"@mysteryuntold @BoomBuencamino best guess is sap bong go that's the title he ID'd with, sap",en,[],[],[],0,0,1,[],[],https://twitter.com/Lakan_Kildap/status/1460495195351388160,False,,0,,,,,,,,"[{'screen_name': 'mysteryuntold', 'name': 'emely unite', 'id': '170291256'}, {'screen_name': 'BoomBuencamino', 'name': 'Boom Buencamino', 'id': '750351338165313536'}]",,,,,best guess is sap bong go thats the title he IDd with sap,0.9230769230769232,best guess sap bong go thats title IDd sap
1016,1.46049e+18,1.46047e+18,2021-11-16 14:27:16 Ulaanbaatar Standard Time,11/16/21,14:27:16,800,8.05309e+17,eggnog1924,Naddieggnog,,@PinoyAkoBlog Jusko naman tong si Willie. Di deserve bigyan ng jacket. Ginamit talaga ni Bong Go kasi malakas ang hatak ng audience ni Willie R. 😳😳,tl,[],[],[],0,0,21,[],[],https://twitter.com/EggNog1924/status/1460494661152292867,False,,0,,,,,,,,"[{'screen_name': 'PinoyAkoBlog', 'name': 'PinoyAkoBlog', 'id': '846375823535816706'}]",,,,,Jusko naman tong si Willie Di deserve bigyan ng jacket Ginamit talaga ni Bong Go kasi malakas ang hatak ng audience ni Willie R,0.5416666666666666,Jusko naman tong si Willie Di deserve bigyan ng jacket Ginamit talaga ni Bong Go kasi malakas ang hatak ng audience ni Willie R
1017,1.46049e+18,1.46049e+18,2021-11-16 14:27:05 Ulaanbaatar Standard Time,11/16/21,14:27:05,800,123490093.0,janvic19,J.V. AYSON (#BayanMuna2022 #LabCoSaSenado),,"@wanderfulmi Kumbaga, may hold harmless agreement. BBM can't fight back for the sake of unity within the Duterte coalition but the likes of Bong Go can strike anytime.",en,[],[],[],0,0,0,[],[],https://twitter.com/janvic19/status/1460494614587006979,False,,0,,,,,,,,"[{'screen_name': 'wanderfulmi', 'name': '杏莉', 'id': '802763054395977729'}]",,,,,Kumbaga may hold harmless agreement BBM cant fight back for the sake of unity within the Duterte coalition but the likes of Bong Go can strike anytime,0.8148148148148148,Kumbaga may hold harmless agreement BBM cant fight back sake unity within Duterte coalition likes Bong Go strike anytime
1018,1.46049e+18,1.46018e+18,2021-11-16 14:25:53 Ulaanbaatar Standard Time,11/16/21,14:25:53,800,1.44455e+18,manfranman,Manny Francisco,,@Teddybird @carlo_timbal @ParladeJr is running for President Para barahin at labanan si @SAPBongGo who is also an irrelevant candidate for President this #Halalan2022. 🤣,en,"[{'screen_name': 'sapbonggo', 'name': 'bong go', 'id': '1017117269975916544'}]",[],[],0,0,0,['halalan2022'],[],https://twitter.com/ManFranMan/status/1460494311301128192,False,,0,,,,,,,,"[{'screen_name': 'Teddybird', 'name': 'Teddy Herbosa MD', 'id': '24702057'}, {'screen_name': 'carlo_timbal', 'name': 'Official_Carlo', 'id': '1150962739'}]",,,,,is running for President Para barahin at labanan si  who is also an irrelevant candidate for President this,0.8888888888888888,running President Para barahin labanan si also irrelevant candidate President
1019,1.46049e+18,1.46049e+18,2021-11-16 14:25:30 Ulaanbaatar Standard Time,11/16/21,14:25:30,800,1.24881e+18,crushmajor,MajorCrush,,"@TalkNewsRadio Pero tanungin mo lahat yan kung bakit si VP Leni ang pinili nila, mabibigyan ka ng mga sagot na based on actual facts at may sense.  Magpuno ka ng 20 na zoom galleries na puro DDS at apologist at tanungin mo kung bakit si Marcos, Jr/Bong Go ang gusto nila, ano kaya isasagot nila?",tl,[],[],[],1,0,1,[],[],https://twitter.com/CrushMajor/status/1460494218275667971,False,,0,,,,,,,,"[{'screen_name': 'TalkNewsRadio', 'name': 'Global Talk News Radio', 'id': '872281481648848896'}]",,,,,But ask all that why they chose VP Leni and you will be given answers based on actual facts and with sense Fill 20 zoom galleries that are pure DDS and apologist and ask why they want Marcos JrBong Go what will they answer,0.4444444444444444,But ask chose VP Leni given answers based actual facts sense Fill 20 zoom galleries pure DDS apologist ask want Marcos JrBong Go answer
1020,1.46049e+18,1.4604e+18,2021-11-16 14:23:43 Ulaanbaatar Standard Time,11/16/21,14:23:43,800,1.44757e+18,mariaja25283379,Maria Janice,,@SpecOpsAirForce Bong Go is good But...  BBM is a  BETTER LEADER to our country 🇵🇭✌️❤️,en,[],[],[],0,2,4,[],[],https://twitter.com/MariaJa25283379/status/1460493767580917760,False,,0,,,,,,,,"[{'screen_name': 'SpecOpsAirForce', 'name': 'SkyWarrior™💂', 'id': '1245948986365603841'}]",,,,,Bong Go is good But  BBM is a  BETTER LEADER to our country,0.9230769230769232,Bong Go good But BBM BETTER LEADER country
1021,1.46049e+18,1.45975e+18,2021-11-16 14:21:34 Ulaanbaatar Standard Time,11/16/21,14:21:34,800,8.64986e+17,alan_gensoli,Alan Gensoli,,@ABSCBNNews So better Bong Go crying than them 😥,en,[],[],[],0,0,0,[],[],https://twitter.com/alan_gensoli/status/1460493227010580485,False,,0,,,,,,,,"[{'screen_name': 'ABSCBNNews', 'name': 'ABS-CBN News', 'id': '15872418'}]",,,,,So better Bong Go crying than them,1.0,So better Bong Go crying
1022,1.46049e+18,1.46049e+18,2021-11-16 14:21:28 Ulaanbaatar Standard Time,11/16/21,14:21:28,800,706186596.0,iamkimphilam,💫,,Di mawala tawa ko sa workmate kong kamukha ni Bong Go sa meeting. Bakit kasi ginaya hairstyle?,tl,[],[],[],0,0,0,[],[],https://twitter.com/iamkimPHILAM/status/1460493203149185024,False,,0,,,,,,,,[],,,,,I can&#39;t stop laughing at my workmate who looks like Bong Go at the meeting. Why did he imitate the hairstyle,0.5294117647058824,I can&#39;t stop laughing workmate looks like Bong Go meeting. Why imitate hairstyle
1023,1.46049e+18,1.46049e+18,2021-11-16 14:20:29 Ulaanbaatar Standard Time,11/16/21,14:20:29,800,40183172.0,standelarosa,STAN,,Go mga DDS . vote Bong Go for President!,tl,[],[],[],0,0,5,[],[],https://twitter.com/standelarosa/status/1460492954284425217,False,,0,,,,,,,,[],,,,,Go mga DDS  vote Bong Go for President,0.75,Go mga DDS vote Bong Go President
1024,1.46049e+18,1.46048e+18,2021-11-16 14:16:52 Ulaanbaatar Standard Time,11/16/21,14:16:52,800,774379914.0,smirkit,Smirk,,@Richeydarian She will plateau. There will be less sway votes for her in the long run.   Isko will benefit from the DDS rift. They only need to vote for Sara and PRRD. Bong Go will still be senator anyway.   Uncompromised true DDS can filter away from sleeper Loyalist in the DDS camp.,en,[],[],[],1,0,0,[],[],https://twitter.com/smirkit/status/1460492043008942080,False,,0,,,,,,,,"[{'screen_name': 'Richeydarian', 'name': 'Richard Heydarian', 'id': '2609508788'}]",,,,,She will plateau There will be less sway votes for her in the long run   Isko will benefit from the DDS rift They only need to vote for Sara and PRRD Bong Go will still be senator anyway   Uncompromised true DDS can filter away from sleeper Loyalist in the DDS camp,0.8627450980392157,She plateau There less sway votes long run Isko benefit DDS rift They need vote Sara PRRD Bong Go still senator anyway Uncompromised true DDS filter away sleeper Loyalist DDS camp
1025,1.46049e+18,1.46046e+18,2021-11-16 14:16:51 Ulaanbaatar Standard Time,11/16/21,14:16:51,800,1.26348e+18,luna51840219,Luna,,"@inquirerdotnet @KarenNgINQ Me too I like PRRD work, continuity and stability I vote Bong Go-Sara and all PRRD-endorsed candidates with few exceptionsRT @inquirerdotnet: ""Sen. Bong Go for president. Vice president, Sara Duterte. Yun po ang aking susuportahan,"" Revillame revealed in his speech. | @KarenNgINQ",en,"[{'screen_name': 'inquirerdotnet', 'name': 'inquirer', 'id': '15448383'}, {'screen_name': 'karennginq', 'name': 'karen ng', 'id': '1330703395208871940'}]",[],[],0,0,0,[],[],https://twitter.com/Luna51840219/status/1460492041176039429,False,,0,,,,,,,,"[{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': '15448383'}, {'screen_name': 'KarenNgINQ', 'name': 'Karen Ng', 'id': '1330703395208871940'}]",,,,,Me too I like PRRD work continuity and stability I vote Bong GoSara and all PRRDendorsed candidates with few exceptionsRT Sen Bong Go for president Vice president Sara Duterte Yun po ang aking susukung Revillame revealed in his speech,0.6923076923076923,Me I like PRRD work continuity stability I vote Bong GoSara PRRDendorsed candidates exceptionsRT Sen Bong Go president Vice president Sara Duterte Yun po ang aking susukung Revillame revealed speech
1026,1.46049e+18,1.46046e+18,2021-11-16 14:13:41 Ulaanbaatar Standard Time,11/16/21,14:13:41,800,2739569300.0,pierrerro,Pierrerro,,@88DoubleDragon So nag sulat yung relative ko na nakikiusap kay pangulong duterte and senator bong go to provide a cash assistance through malasakit. This was last dec 30 2018. I got operated on dec 28 2018. Diko talaga inexpect na galing sa tax payers yon at hindi galing sa Sarili nilang bulsa.,tl,[],[],[],1,0,5,[],[],https://twitter.com/Pierrerro/status/1460491240672165890,False,,0,,,,,,,,"[{'screen_name': '88DoubleDragon', 'name': 'Harold Henrison C. Chiu, MD', 'id': '745694437452308480'}]",,,,,"So my relative wrote asking President Duterte and senator to go and provide cash assistance through concern. This was last Dec 30, 2018 I got operated on Dec 28, 2018. It&#39;s really unexpected from the tax payers and not from their own. pocket",0.5490196078431373,"So relative wrote asking President Duterte senator go provide cash assistance concern. This last Dec 30, 2018 I got operated Dec 28, 2018. It&#39;s really unexpected tax payers own. pocket"
1027,1.46049e+18,1.4603e+18,2021-11-16 14:12:20 Ulaanbaatar Standard Time,11/16/21,14:12:20,800,9.0244e+17,missrkho,mshottie #sissystanforJamesReid,,@TheDoctorLuck No to Bong Go pa rin  Yes to #MarcosJrForPresident2022  Sakalam!,tl,[],[],[],0,0,5,['marcosjrforpresident2022'],[],https://twitter.com/missRkho/status/1460490901130678280,False,,0,,,,,,,,"[{'screen_name': 'TheDoctorLuck', 'name': 'Doctor Luck #SaraALL2022', 'id': '1895410482'}]",,,,,No to Bong Go pa rin  Yes to   Sakalam,0.7777777777777778,No Bong Go pa rin Yes Sakalam
1028,1.46049e+18,1.46046e+18,2021-11-16 14:11:04 Ulaanbaatar Standard Time,11/16/21,14:11:04,800,2739569300.0,pierrerro,Pierrerro,,@88DoubleDragon When I got admitted sa PGH and need ko ng brain surgery our total bill was around 118k and someone mentioned to us that writing a letter to senator bong go will provide us cash assistance through malasakit. I was expecting that it is really from their own money.,en,[],[],[],1,0,2,[],[],https://twitter.com/Pierrerro/status/1460490584217378818,False,,0,,,,,,,,"[{'screen_name': '88DoubleDragon', 'name': 'Harold Henrison C. Chiu, MD', 'id': '745694437452308480'}]",,,,,When I got admitted sa PGH and need ko ng brain surgery our total bill was around 118k and someone mentioned to us that writing a letter to senator bong go will provide us cash assistance through malasakit I was expecting that it is really from their own money,0.8775510204081632,When I got admitted sa PGH need ko ng brain surgery total bill around 118k someone mentioned us writing letter senator bong go provide us cash assistance malasakit I expecting really money
1029,1.46049e+18,1.46049e+18,2021-11-16 14:09:14 Ulaanbaatar Standard Time,11/16/21,14:09:14,800,1.10512e+18,wyntermelonboba,g. wyn,,we were watching a bbm vlog for entertainment purposes tas yung mga ads puro leni at bong go gagi HAHAHAHAHAHHAHA,tl,[],[],[],0,0,2,[],[],https://twitter.com/wyntermelonboba/status/1460490120998514689,False,,0,,,,,,,,[],,,,,we were watching a bbm vlog for entertainment purposes tas yung mga ads puro leni at bong go gagi HAHAHAHAHAHHAHA,0.45,watching bbm vlog entertainment purposes tas yung mga ads puro leni bong go gagi HAHAHAHAHAHHAHA
1030,1.46049e+18,1.46016e+18,2021-11-16 14:08:41 Ulaanbaatar Standard Time,11/16/21,14:08:41,800,774379914.0,smirkit,Smirk,,"@dTnalakRiderSR Kayod BBM-DDS?  DDS oh, tulungan niyo raw yung BBM.   Isko or Bong Go President. SDC VP. Tolentino SP. Allan Velasco House Speaker.  Pwede din yan.   No compromise. 😉",tl,[],[],[],0,0,1,[],[],https://twitter.com/smirkit/status/1460489985887375365,False,,0,,,,,,,,"[{'screen_name': 'dTnalakRiderSR', 'name': 'KulasSr', 'id': '791922622246166528'}]",,,,,Kayod BBMDDS DDS oh tulungan niyo raw yung BBM Isko or Bong Go President SDC VP Tolentino SP Allan Velasco House Speaker Pwede din yan No compromise,0.4814814814814814,Kayod BBMDDS DDS oh tulungan niyo raw yung BBM Isko Bong Go President SDC VP Tolentino SP Allan Velasco House Speaker Pwede din yan No compromise
1031,1.46049e+18,1.46046e+18,2021-11-16 14:05:46 Ulaanbaatar Standard Time,11/16/21,14:05:46,800,1.27504e+18,httpenggoy,Peng,,"@inquirerdotnet @NCorralesINQ Tatay and Bong Go, use your powers. Do the magic",en,[],[],[],0,0,3,[],[],https://twitter.com/httpenggoy/status/1460489251263422468,False,,0,,,,,,,,"[{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': '15448383'}, {'screen_name': 'NCorralesINQ', 'name': 'Nestor A. Corrales', 'id': '2711325830'}]",,,,,Tatay and Bong Go use your powers Do the magic,0.8,Tatay Bong Go use powers Do magic
1032,1.46049e+18,1.46049e+18,2021-11-16 14:03:42 Ulaanbaatar Standard Time,11/16/21,14:03:42,800,1.45687e+18,veritaeffetuale,BLANK,,Just realized Parlade running makes sense if you 1) don't like Bong Go and 2) think BBM might get disqualified.,en,[],[],[],0,0,0,[],[],https://twitter.com/veritaeffetuale/status/1460488731073204227,False,,0,,,,,,,,[],,,,,Just realized Parlade running makes sense if you 1 dont like Bong Go and 2 think BBM might get disqualified,0.65,Just realized Parlade running makes sense 1 dont like Bong Go 2 think BBM might get disqualified
1033,1.46049e+18,1.46049e+18,2021-11-16 14:02:35 Ulaanbaatar Standard Time,11/16/21,14:02:35,800,1.36046e+18,cuisjit,cuis ✗,,@peenflytrap the bong go crazy bruh,en,[],[],[],1,0,1,[],[],https://twitter.com/cuisjit/status/1460488450352820228,False,,0,,,,,,,,"[{'screen_name': 'peenflytrap', 'name': 'angie ฅ/ᐠ. ̫ .ᐟ\\ฅ', 'id': '881366258385653760'}]",,,,,the bong go crazy bruh,0.8,bong go crazy bruh
1034,1.46049e+18,1.46045e+18,2021-11-16 14:00:44 Ulaanbaatar Standard Time,11/16/21,14:00:44,800,1.44757e+18,mariaja25283379,Maria Janice,,"@Geedalee No, still Filipino people solid BBM, pilipino are wise now to choose who will lead better for this country and that is BBM, though Bong Go is good. TEAM MaSa 2022  #MarcosJrForPresident2022",en,[],[],[],0,0,7,['marcosjrforpresident2022'],[],https://twitter.com/MariaJa25283379/status/1460487981672718338,False,,0,,,,,,,,"[{'screen_name': 'Geedalee', 'name': 'TSEEE!', 'id': '1285745190079086592'}]",,,,,No still Filipino people solid BBM pilipino are wise now to choose who will lead better for this country and that is BBM though Bong Go is good TEAM MaSa 2022,0.8387096774193549,No still Filipino people solid BBM pilipino wise choose lead better country BBM though Bong Go good TEAM MaSa 2022
1035,1.46049e+18,1.46042e+18,2021-11-16 14:00:11 Ulaanbaatar Standard Time,11/16/21,14:00:11,800,7.37649e+17,shaides1726,Rev llanes,,@PinoyAkoBlog Let him run pra mahati votes nila with bong go from mi danao,tl,[],[],[],0,0,2,[],[],https://twitter.com/Shaides1726/status/1460487844598886403,False,,0,,,,,,,,"[{'screen_name': 'PinoyAkoBlog', 'name': 'PinoyAkoBlog', 'id': '846375823535816706'}]",,,,,Let him run to share their votes with bong go from mi danao,0.6153846153846154,Let run share votes bong go mi danao
1036,1.46049e+18,1.46018e+18,2021-11-16 13:58:58 Ulaanbaatar Standard Time,11/16/21,13:58:58,800,7.08155e+17,aynaflorida1999,Ayna Badidil Florida,,@wadabhubag Iniwan din po ni digong and bong go ang pdp laban. Nagfile cla under pdds. Bahala na daw si manny sa pdp.. 🤣 😂 🤣,tl,[],[],[],0,0,0,[],[],https://twitter.com/aynaflorida1999/status/1460487537441460228,False,,0,,,,,,,,"[{'screen_name': 'wadabhubag', 'name': 'jaysonza', 'id': '1336235804276916225'}]",,,,,Digong and Bong Go also left the pdp against Nagfile cla under pdds Manny seems to take care of the pdp,0.5454545454545454,Digong Bong Go also left pdp Nagfile cla pdds Manny seems take care pdp
1037,1.46049e+18,1.46048e+18,2021-11-16 13:56:52 Ulaanbaatar Standard Time,11/16/21,13:56:52,800,1.31874e+18,meiyicai,mei,,@maeannelosbanos @onenewsph @News5PH The worst of humanity. @SAPBongGo,en,"[{'screen_name': 'sapbonggo', 'name': 'bong go', 'id': '1017117269975916544'}]",[],[],0,0,0,[],[],https://twitter.com/meiyicai/status/1460487012188712964,False,,0,,,,,,,,"[{'screen_name': 'maeannelosbanos', 'name': 'marie ann los banos', 'id': '38383235'}, {'screen_name': 'onenewsph', 'name': 'ONE News PH', 'id': '991544173160419329'}, {'screen_name': 'News5PH', 'name': 'News5', 'id': '133152120'}]",,,,,The worst of humanity,1.0,The worst humanity
1038,1.46049e+18,1.46049e+18,2021-11-16 13:55:49 Ulaanbaatar Standard Time,11/16/21,13:55:49,800,1.45646e+18,bumbbbleebeee,#LabanMarcosJr,,"the audacity of bong go, ew the nerve! 🤢🤮",en,[],[],[],0,0,2,[],[],https://twitter.com/bumbbbleebeee/status/1460486747867914241,False,,0,,,,,,,,[],,,,,the audacity of bong go ew the nerve,0.875,audacity bong go ew nerve
1039,1.46049e+18,1.46044e+18,2021-11-16 13:55:48 Ulaanbaatar Standard Time,11/16/21,13:55:48,800,41073912.0,antonralph,First Quarter Storm,,@nowyouknowph isampal niyo kay Bong Go 🤣🤣🤣,tl,[],[],[],0,0,1,[],[],https://twitter.com/antonralph/status/1460486740284637184,False,,0,,,,,,,,"[{'screen_name': 'nowyouknowph', 'name': 'Now You Know', 'id': '1058650188397432832'}]",,,,,slap Bong Go,0.6,slap Bong Go
1040,1.46049e+18,1.4604e+18,2021-11-16 13:54:10 Ulaanbaatar Standard Time,11/16/21,13:54:10,800,8.00304e+17,engrjoey28,joey,,@orientalpotent8 @5473n1x Kahapon sa interview ng DZRH kay Bong Go yan ang pinagmamalaki nya. Dumoble daw sahod ng mga Pulis at AFP dahil kay Duterte,tl,[],[],[],1,0,2,[],[],https://twitter.com/engrjoey28/status/1460486333068025858,False,,0,,,,,,,,"[{'screen_name': 'orientalpotent8', 'name': 'Jessie J彡☆', 'id': '120381106'}, {'screen_name': '5473n1x', 'name': '🄳🄴🄻 💖💚 🇵🇭🎗', 'id': '459672575'}]",,,,,"Yesterday in DZRH&#39;s interview with Bong Go, that&#39;s what he was proud of. He said that the salaries of the Police and AFP have doubled because of Duterte.",0.391304347826087,"Yesterday DZRH&#39;s interview Bong Go, that&#39;s proud of. He said salaries Police AFP doubled Duterte."
1041,1.46049e+18,1.46045e+18,2021-11-16 13:49:35 Ulaanbaatar Standard Time,11/16/21,13:49:35,800,1.43838e+18,cydrinehardt1,Cyd ❤️ 🇵🇭,,"@BoomBuencamino hypothetically, ang mga advisers ni duterte, including his chinese buddies, are the same bunch na gagawa ng kalokohan at nakawan. puhunan lang ang name &amp; position ni bong go - at least, sa dreamland lang 'to mangyayari. 🤮",tl,[],[],[],0,0,4,[],[],https://twitter.com/cydrinehardt1/status/1460485178103459845,False,,0,,,,,,,,"[{'screen_name': 'BoomBuencamino', 'name': 'Boom Buencamino', 'id': '750351338165313536'}]",,,,,hypothetically duterte&#39;s advisers including his chinese buddies are the same bunch who will make a fool of themselves and steal bong go&#39;s name position and at least in dreamland it will happen,0.5428571428571428,hypothetically duterte&#39;s advisers including chinese buddies bunch make fool steal bong go&#39;s name position least dreamland happen
1042,1.46048e+18,1.46047e+18,2021-11-16 13:46:13 Ulaanbaatar Standard Time,11/16/21,13:46:13,800,1.19206e+18,pinksfightback,minkmink,,@KapitanaOpisyal @PinoyAkoBlog Sir Bong Go 😂😂😂,tl,[],[],[],1,0,0,[],[],https://twitter.com/PinksFightBack/status/1460484332401795081,False,,0,,,,,,,,"[{'screen_name': 'KapitanaOpisyal', 'name': 'Kapitana Official', 'id': '1405194926451613700'}, {'screen_name': 'PinoyAkoBlog', 'name': 'PinoyAkoBlog', 'id': '846375823535816706'}]",,,,,Sir Bong Go,1.0,Sir Bong Go
1043,1.46048e+18,1.46048e+18,2021-11-16 13:45:04 Ulaanbaatar Standard Time,11/16/21,13:45:04,800,1.4231e+18,tgifbbm,ᵗᵃᵏᵉ ⁱᵗ ᵒʳ ˡᵉᵃᵛᵉ ⁱᵗ #ᵇᵇᵐˢᵃʳᵃ ❤️💚,,dahil sa kaguluhan ng BBM- BONG GO nag number 2 na si lenie bahala kayo,tl,[],[],[],0,0,0,[],[],https://twitter.com/tgifbbm/status/1460484042714132481,False,,0,,,,,,,,[],,,,,"because of the chaos of BBM BONG GO number 2, lenie will take care of you",0.5333333333333333,"chaos BBM BONG GO number 2, lenie take care"
1044,1.46048e+18,1.46007e+18,2021-11-16 13:44:28 Ulaanbaatar Standard Time,11/16/21,13:44:28,800,1.4231e+18,tgifbbm,ᵗᵃᵏᵉ ⁱᵗ ᵒʳ ˡᵉᵃᵛᵉ ⁱᵗ #ᵇᵇᵐˢᵃʳᵃ ❤️💚,,@smninews Tungud ni Bong Go naing ana ka. pero feelimg nako fake news ni wala man guro nagstorya ug in.ani si tatay digong.,tl,[],[],[],0,0,0,[],[],https://twitter.com/tgifbbm/status/1460483888548311040,False,,0,,,,,,,,"[{'screen_name': 'smninews', 'name': 'SMNI News', 'id': '1240414825596874752'}]",,,,,"Because of Bong Go, you&#39;re here but I feel like it&#39;s fake news and no teacher is talking and reaping daddy digong",0.5454545454545454,"Because Bong Go, you&#39;re I feel like it&#39;s fake news teacher talking reaping daddy digong"
1045,1.46048e+18,1.46043e+18,2021-11-16 13:43:18 Ulaanbaatar Standard Time,11/16/21,13:43:18,800,1.45042e+18,reginamlagos1,Regina M. Lagos,,"@pickofdbunch Bong go vote only came to Marcos supporters and du30 too.this post is came only for a certain Doque so what do u think? Now they will have a zero vote for. Region 1 2 3 ,and Region 8 in tacloban Leyte iglesia ni cristo and ofw votes.",en,[],[],[],0,0,2,[],[],https://twitter.com/ReginaMLagos1/status/1460483598172057603,False,,0,,,,,,,,"[{'screen_name': 'pickofdbunch', 'name': 'MS', 'id': '1158019663529332736'}]",,,,,Bong go vote only came to Marcos supporters and du30 toothis post is came only for a certain Doque so what do u think Now they will have a zero vote for Region 1 2 3 and Region 8 in tacloban Leyte iglesia ni cristo and ofw votes,0.6875,Bong go vote came Marcos supporters du30 toothis post came certain Doque u think Now zero vote Region 1 2 3 Region 8 tacloban Leyte iglesia ni cristo ofw votes
1046,1.46048e+18,1.46048e+18,2021-11-16 13:42:01 Ulaanbaatar Standard Time,11/16/21,13:42:01,800,8.90375e+17,pan_meia,PanDeMeia,,"After all, sara is not the official vice presidential candidate of marcos jr party. She is only an adopted candidate. In that case, the race will be a fight among marcos jr, go and vp leni. Indeed, this is scary for marcos jr and an oportunity for both bong go and vp leni.",en,[],[],[],0,0,0,[],[],https://twitter.com/pan_meia/status/1460483273939828736,False,,0,,,,,,,,[],,,,,After all sara is not the official vice presidential candidate of marcos jr party She is only an adopted candidate In that case the race will be a fight among marcos jr go and vp leni Indeed this is scary for marcos jr and an oportunity for both bong go and vp leni,0.7735849056603774,After sara official vice presidential candidate marcos jr party She adopted candidate In case race fight among marcos jr go vp leni Indeed scary marcos jr oportunity bong go vp leni
1047,1.46048e+18,1.46048e+18,2021-11-16 13:42:01 Ulaanbaatar Standard Time,11/16/21,13:42:01,800,8.90375e+17,pan_meia,PanDeMeia,,"So, the equation will become clear. Half the numbers of marcos jr will go to bong go and with a push from duterte, he could become the leading candidate. That is if duterte will really goes out for go and sara goes with his father.",en,[],[],[],1,0,0,[],[],https://twitter.com/pan_meia/status/1460483271674916875,False,,0,,,,,,,,[],,,,,So the equation will become clear Half the numbers of marcos jr will go to bong go and with a push from duterte he could become the leading candidate That is if duterte will really goes out for go and sara goes with his father,0.8666666666666667,So equation become clear Half numbers marcos jr go bong go push duterte could become leading candidate That duterte really goes go sara goes father
1048,1.46048e+18,1.46048e+18,2021-11-16 13:42:00 Ulaanbaatar Standard Time,11/16/21,13:42:00,800,8.90375e+17,pan_meia,PanDeMeia,,"Sara, got only 25 prs, her numbers when she was considered as presidential candidate. So, that 25 pts is her hardcore supporters. But again, consider this. If duterte is really serious in making Bong Go his successor, his followers could easily dump marcos and flock to bong go.",en,[],[],[],1,0,0,[],[],https://twitter.com/pan_meia/status/1460483269745537026,False,,0,,,,,,,,[],,,,,Sara got only 25 prs her numbers when she was considered as presidential candidate So that 25 pts is her hardcore supporters But again consider this If duterte is really serious in making Bong Go his successor his followers could easily dump marcos and flock to bong go,0.7708333333333334,Sara got 25 prs numbers considered presidential candidate So 25 pts hardcore supporters But consider If duterte really serious making Bong Go successor followers could easily dump marcos flock bong go
1049,1.46048e+18,1.46023e+18,2021-11-16 13:39:36 Ulaanbaatar Standard Time,11/16/21,13:39:36,800,352100673.0,hrhlyza,HRH Lyza,,"@gmanews Bonggo as president will be the WORST of all disasters for the islands in the Philippines and its citizens. Worse than Marcos, I swear. The flag will change. 😡",en,[],[],[],0,0,0,[],[],https://twitter.com/HRHLyza/status/1460482667158278147,False,,0,,,,,,,,"[{'screen_name': 'gmanews', 'name': 'GMA News', 'id': '39453212'}]",,,,,Bonggo as president will be the WORST of all disasters for the islands in the Philippines and its citizens Worse than Marcos I swear The flag will change,0.7857142857142857,Bonggo president WORST disasters islands Philippines citizens Worse Marcos I swear The flag change
1050,1.46048e+18,1.46048e+18,2021-11-16 13:34:57 Ulaanbaatar Standard Time,11/16/21,13:34:57,800,3644824700.0,iamninagirl,Nina,,"@KimIndar Yan na nga ba eh. Kahit for Senator ang kandidatura ni PRRD, hindi tayo puwede pakampante. Gago 'tong si Bong Go eh. Pampagulo.",tl,[],[],[],0,1,5,[],[],https://twitter.com/IamNinaGirl/status/1460481495378718722,False,,0,,,,,,,,"[{'screen_name': 'KimIndar', 'name': 'kim indar🇵🇭', 'id': '71974638'}]",,,,,"Is that so? Even if PRRD&#39;s candidacy is for Senator, we can&#39;t be complacent. Bong Go is stupid.",0.5217391304347826,"Is so? Even PRRD&#39;s candidacy Senator, can&#39;t complacent. Bong Go stupid."
1051,1.46048e+18,1.46021e+18,2021-11-16 13:34:21 Ulaanbaatar Standard Time,11/16/21,13:34:21,800,1.36478e+18,elena_leopoldo,Elena Leopoldo,,@apollori7 Pero tingnan natin mas mangunguna na Yan si Bong Go SA presidential race,tl,[],[],[],11,0,2,[],[],https://twitter.com/elena_leopoldo/status/1460481342538276867,False,,0,,,,,,,,"[{'screen_name': 'apollori7', 'name': 'cassa 🍑🌻❤️💚', 'id': '1290878784384765952'}]",,,,,But let&#39;s see if Bong Go will take the lead in the presidential race,0.6923076923076923,But let&#39;s see Bong Go take lead presidential race
1052,1.46048e+18,1.46048e+18,2021-11-16 13:33:48 Ulaanbaatar Standard Time,11/16/21,13:33:48,800,1.24263e+18,jesse63128078,Tonglaitsanga,,Ang mga DDS n ayaw kay BBM..Kung mag withdraw si Bong Go ibibigay kaya nila ang boto nila Kay Leni?,tl,[],[],[],50,18,118,[],[],https://twitter.com/Jesse63128078/status/1460481204608667650,False,,0,,,,,,,,[],,,,,"DDS don&#39;t like BBM. If Bong Go withdraws, they will give their vote to Leni",0.4,"DDS don&#39;t like BBM. If Bong Go withdraws, give vote Leni"
